"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value","disease","location.1","age_group.1","forecast_date.1","target_end_date.1","horizon.1","type.1","quantile.1","value.1","disease.1","location.2","age_group.2","forecast_date.2","target_end_date.2","horizon.2","type.2","quantile.2","value.2","disease.2","location.3","age_group.3","forecast_date.3","target_end_date.3","horizon.3","type.3","quantile.3","value.3","disease.3","location.4","age_group.4","forecast_date.4","target_end_date.4","horizon.4","type.4","quantile.4","value.4","disease.4","location.5","age_group.5","forecast_date.5","target_end_date.5","horizon.5","type.5","quantile.5","value.5","disease.5","location.6","age_group.6","forecast_date.6","target_end_date.6","horizon.6","type.6","quantile.6","value.6","disease.6","location.7","age_group.7","forecast_date.7","target_end_date.7","horizon.7","type.7","quantile.7","value.7","disease.7","location.8","age_group.8","forecast_date.8","target_end_date.8","horizon.8","type.8","quantile.8","value.8","disease.8","location.9","age_group.9","forecast_date.9","target_end_date.9","horizon.9","type.9","quantile.9","value.9","disease.9","location.10","age_group.10","forecast_date.10","target_end_date.10","horizon.10","type.10","quantile.10","value.10","disease.10","location.11","age_group.11","forecast_date.11","target_end_date.11","horizon.11","type.11","quantile.11","value.11","disease.11","location.12","age_group.12","forecast_date.12","target_end_date.12","horizon.12","type.12","quantile.12","value.12","disease.12","location.13","age_group.13","forecast_date.13","target_end_date.13","horizon.13","type.13","quantile.13","value.13","disease.13","location.14","age_group.14","forecast_date.14","target_end_date.14","horizon.14","type.14","quantile.14","value.14","disease.14","location.15","age_group.15","forecast_date.15","target_end_date.15","horizon.15","type.15","quantile.15","value.15","disease.15","location.16","age_group.16","forecast_date.16","target_end_date.16","horizon.16","type.16","quantile.16","value.16","disease.16","location.17","age_group.17","forecast_date.17","target_end_date.17","horizon.17","type.17","quantile.17","value.17","disease.17","location.18","age_group.18","forecast_date.18","target_end_date.18","horizon.18","type.18","quantile.18","value.18","disease.18","location.19","age_group.19","forecast_date.19","target_end_date.19","horizon.19","type.19","quantile.19","value.19","disease.19","location.20","age_group.20","forecast_date.20","target_end_date.20","horizon.20","type.20","quantile.20","value.20","disease.20","location.21","age_group.21","forecast_date.21","target_end_date.21","horizon.21","type.21","quantile.21","value.21","disease.21","location.22","age_group.22","forecast_date.22","target_end_date.22","horizon.22","type.22","quantile.22","value.22","disease.22","location.23","age_group.23","forecast_date.23","target_end_date.23","horizon.23","type.23","quantile.23","value.23","disease.23","location.24","age_group.24","forecast_date.24","target_end_date.24","horizon.24","type.24","quantile.24","value.24","disease.24","location.25","age_group.25","forecast_date.25","target_end_date.25","horizon.25","type.25","quantile.25","value.25","disease.25","location.26","age_group.26","forecast_date.26","target_end_date.26","horizon.26","type.26","quantile.26","value.26","disease.26"
"DE","00+","2024-10-10","2024-10-06",0,"mean",NA,11536,"sari","DE","00+","2024-10-17","2024-10-13",0,"mean",NA,12019,"sari","DE","00+","2024-10-24","2024-10-20",0,"mean",NA,11869,"sari","DE","00+","2024-10-31","2024-10-27",0,"mean",NA,13540,"sari","DE","00+","2024-11-07","2024-11-03",0,"mean",NA,13171,"sari","DE","00+","2024-11-14","2024-11-10",0,"mean",NA,13470,"sari","DE","00+","2024-11-21","2024-11-17",0,"mean",NA,13951,"sari","DE","00+","2024-11-28","2024-11-24",0,"mean",NA,13741,"sari","DE","00+","2024-12-05","2024-12-01",0,"mean",NA,13642,"sari","DE","00+","2024-12-12","2024-12-08",0,"mean",NA,14559,"sari","DE","00+","2024-12-19","2024-12-15",0,"mean",NA,15471,"sari","DE","00+","2024-12-26","2024-12-22",0,"mean",NA,0,"sari","DE","00+","2025-01-02","2024-12-29",0,"mean",NA,0,"sari","DE","00+","2025-01-09","2025-01-05",0,"mean",NA,17434,"sari","DE","00+","2025-01-16","2025-01-12",0,"mean",NA,19364,"sari","DE","00+","2025-01-23","2025-01-19",0,"mean",NA,20087,"sari","DE","00+","2025-01-30","2025-01-26",0,"mean",NA,25001,"sari","DE","00+","2025-02-06","2025-02-02",0,"mean",NA,29776,"sari","DE","00+","2025-02-13","2025-02-09",0,"mean",NA,28342,"sari","DE","00+","2025-02-20","2025-02-16",0,"mean",NA,26185,"sari","DE","00+","2025-02-27","2025-02-23",0,"mean",NA,28251,"sari","DE","00+","2025-03-06","2025-03-02",0,"mean",NA,28627,"sari","DE","00+","2025-03-13","2025-03-09",0,"mean",NA,23077,"sari","DE","00+","2025-03-20","2025-03-16",0,"mean",NA,19699,"sari","DE","00+","2025-03-27","2025-03-23",0,"mean",NA,17072,"sari","DE","00+","2025-04-03","2025-03-30",0,"mean",NA,15856,"sari","DE","00+","2025-04-10","2025-04-06",0,"mean",NA,13110,"sari"
"DE","00+","2024-10-10","2024-10-06",0,"quantile",0.025,10559,"sari","DE","00+","2024-10-17","2024-10-13",0,"quantile",0.025,10984,"sari","DE","00+","2024-10-24","2024-10-20",0,"quantile",0.025,10761,"sari","DE","00+","2024-10-31","2024-10-27",0,"quantile",0.025,12234,"sari","DE","00+","2024-11-07","2024-11-03",0,"quantile",0.025,11929,"sari","DE","00+","2024-11-14","2024-11-10",0,"quantile",0.025,12227,"sari","DE","00+","2024-11-21","2024-11-17",0,"quantile",0.025,12662,"sari","DE","00+","2024-11-28","2024-11-24",0,"quantile",0.025,12633,"sari","DE","00+","2024-12-05","2024-12-01",0,"quantile",0.025,12579,"sari","DE","00+","2024-12-12","2024-12-08",0,"quantile",0.025,13416,"sari","DE","00+","2024-12-19","2024-12-15",0,"quantile",0.025,14267,"sari","DE","00+","2024-12-26","2024-12-22",0,"quantile",0.025,0,"sari","DE","00+","2025-01-02","2024-12-29",0,"quantile",0.025,0,"sari","DE","00+","2025-01-09","2025-01-05",0,"quantile",0.025,16054,"sari","DE","00+","2025-01-16","2025-01-12",0,"quantile",0.025,17952,"sari","DE","00+","2025-01-23","2025-01-19",0,"quantile",0.025,18445,"sari","DE","00+","2025-01-30","2025-01-26",0,"quantile",0.025,22773,"sari","DE","00+","2025-02-06","2025-02-02",0,"quantile",0.025,27125,"sari","DE","00+","2025-02-13","2025-02-09",0,"quantile",0.025,25791,"sari","DE","00+","2025-02-20","2025-02-16",0,"quantile",0.025,23553,"sari","DE","00+","2025-02-27","2025-02-23",0,"quantile",0.025,25308,"sari","DE","00+","2025-03-06","2025-03-02",0,"quantile",0.025,25567,"sari","DE","00+","2025-03-13","2025-03-09",0,"quantile",0.025,20720,"sari","DE","00+","2025-03-20","2025-03-16",0,"quantile",0.025,17732,"sari","DE","00+","2025-03-27","2025-03-23",0,"quantile",0.025,15419,"sari","DE","00+","2025-04-03","2025-03-30",0,"quantile",0.025,14308,"sari","DE","00+","2025-04-10","2025-04-06",0,"quantile",0.025,11847,"sari"
"DE","00+","2024-10-10","2024-10-06",0,"quantile",0.1,10843,"sari","DE","00+","2024-10-17","2024-10-13",0,"quantile",0.1,11286,"sari","DE","00+","2024-10-24","2024-10-20",0,"quantile",0.1,11080,"sari","DE","00+","2024-10-31","2024-10-27",0,"quantile",0.1,12608,"sari","DE","00+","2024-11-07","2024-11-03",0,"quantile",0.1,12286,"sari","DE","00+","2024-11-14","2024-11-10",0,"quantile",0.1,12588,"sari","DE","00+","2024-11-21","2024-11-17",0,"quantile",0.1,13038,"sari","DE","00+","2024-11-28","2024-11-24",0,"quantile",0.1,12965,"sari","DE","00+","2024-12-05","2024-12-01",0,"quantile",0.1,12900,"sari","DE","00+","2024-12-12","2024-12-08",0,"quantile",0.1,13760,"sari","DE","00+","2024-12-19","2024-12-15",0,"quantile",0.1,14631,"sari","DE","00+","2024-12-26","2024-12-22",0,"quantile",0.1,0,"sari","DE","00+","2025-01-02","2024-12-29",0,"quantile",0.1,0,"sari","DE","00+","2025-01-09","2025-01-05",0,"quantile",0.1,16471,"sari","DE","00+","2025-01-16","2025-01-12",0,"quantile",0.1,18385,"sari","DE","00+","2025-01-23","2025-01-19",0,"quantile",0.1,18937,"sari","DE","00+","2025-01-30","2025-01-26",0,"quantile",0.1,23421,"sari","DE","00+","2025-02-06","2025-02-02",0,"quantile",0.1,27892,"sari","DE","00+","2025-02-13","2025-02-09",0,"quantile",0.1,26519,"sari","DE","00+","2025-02-20","2025-02-16",0,"quantile",0.1,24256,"sari","DE","00+","2025-02-27","2025-02-23",0,"quantile",0.1,26089,"sari","DE","00+","2025-03-06","2025-03-02",0,"quantile",0.1,26374,"sari","DE","00+","2025-03-13","2025-03-09",0,"quantile",0.1,21347,"sari","DE","00+","2025-03-20","2025-03-16",0,"quantile",0.1,18259,"sari","DE","00+","2025-03-27","2025-03-23",0,"quantile",0.1,15863,"sari","DE","00+","2025-04-03","2025-03-30",0,"quantile",0.1,14722,"sari","DE","00+","2025-04-10","2025-04-06",0,"quantile",0.1,12187,"sari"
"DE","00+","2024-10-10","2024-10-06",0,"quantile",0.25,11131,"sari","DE","00+","2024-10-17","2024-10-13",0,"quantile",0.25,11591,"sari","DE","00+","2024-10-24","2024-10-20",0,"quantile",0.25,11405,"sari","DE","00+","2024-10-31","2024-10-27",0,"quantile",0.25,12991,"sari","DE","00+","2024-11-07","2024-11-03",0,"quantile",0.25,12650,"sari","DE","00+","2024-11-14","2024-11-10",0,"quantile",0.25,12954,"sari","DE","00+","2024-11-21","2024-11-17",0,"quantile",0.25,13418,"sari","DE","00+","2024-11-28","2024-11-24",0,"quantile",0.25,13295,"sari","DE","00+","2024-12-05","2024-12-01",0,"quantile",0.25,13217,"sari","DE","00+","2024-12-12","2024-12-08",0,"quantile",0.25,14100,"sari","DE","00+","2024-12-19","2024-12-15",0,"quantile",0.25,14990,"sari","DE","00+","2024-12-26","2024-12-22",0,"quantile",0.25,0,"sari","DE","00+","2025-01-02","2024-12-29",0,"quantile",0.25,0,"sari","DE","00+","2025-01-09","2025-01-05",0,"quantile",0.25,16882,"sari","DE","00+","2025-01-16","2025-01-12",0,"quantile",0.25,18808,"sari","DE","00+","2025-01-23","2025-01-19",0,"quantile",0.25,19425,"sari","DE","00+","2025-01-30","2025-01-26",0,"quantile",0.25,24076,"sari","DE","00+","2025-02-06","2025-02-02",0,"quantile",0.25,28671,"sari","DE","00+","2025-02-13","2025-02-09",0,"quantile",0.25,27265,"sari","DE","00+","2025-02-20","2025-02-16",0,"quantile",0.25,25011,"sari","DE","00+","2025-02-27","2025-02-23",0,"quantile",0.25,26932,"sari","DE","00+","2025-03-06","2025-03-02",0,"quantile",0.25,27249,"sari","DE","00+","2025-03-13","2025-03-09",0,"quantile",0.25,22023,"sari","DE","00+","2025-03-20","2025-03-16",0,"quantile",0.25,18824,"sari","DE","00+","2025-03-27","2025-03-23",0,"quantile",0.25,16338,"sari","DE","00+","2025-04-03","2025-03-30",0,"quantile",0.25,15167,"sari","DE","00+","2025-04-10","2025-04-06",0,"quantile",0.25,12550,"sari"
"DE","00+","2024-10-10","2024-10-06",0,"quantile",0.5,11489,"sari","DE","00+","2024-10-17","2024-10-13",0,"quantile",0.5,11970,"sari","DE","00+","2024-10-24","2024-10-20",0,"quantile",0.5,11813,"sari","DE","00+","2024-10-31","2024-10-27",0,"quantile",0.5,13473,"sari","DE","00+","2024-11-07","2024-11-03",0,"quantile",0.5,13108,"sari","DE","00+","2024-11-14","2024-11-10",0,"quantile",0.5,13410,"sari","DE","00+","2024-11-21","2024-11-17",0,"quantile",0.5,13890,"sari","DE","00+","2024-11-28","2024-11-24",0,"quantile",0.5,13697,"sari","DE","00+","2024-12-05","2024-12-01",0,"quantile",0.5,13601,"sari","DE","00+","2024-12-12","2024-12-08",0,"quantile",0.5,14515,"sari","DE","00+","2024-12-19","2024-12-15",0,"quantile",0.5,15426,"sari","DE","00+","2024-12-26","2024-12-22",0,"quantile",0.5,0,"sari","DE","00+","2025-01-02","2024-12-29",0,"quantile",0.5,0,"sari","DE","00+","2025-01-09","2025-01-05",0,"quantile",0.5,17382,"sari","DE","00+","2025-01-16","2025-01-12",0,"quantile",0.5,19316,"sari","DE","00+","2025-01-23","2025-01-19",0,"quantile",0.5,20022,"sari","DE","00+","2025-01-30","2025-01-26",0,"quantile",0.5,24893,"sari","DE","00+","2025-02-06","2025-02-02",0,"quantile",0.5,29645,"sari","DE","00+","2025-02-13","2025-02-09",0,"quantile",0.5,28206,"sari","DE","00+","2025-02-20","2025-02-16",0,"quantile",0.5,26001,"sari","DE","00+","2025-02-27","2025-02-23",0,"quantile",0.5,28040,"sari","DE","00+","2025-03-06","2025-03-02",0,"quantile",0.5,28402,"sari","DE","00+","2025-03-13","2025-03-09",0,"quantile",0.5,22909,"sari","DE","00+","2025-03-20","2025-03-16",0,"quantile",0.5,19562,"sari","DE","00+","2025-03-27","2025-03-23",0,"quantile",0.5,16958,"sari","DE","00+","2025-04-03","2025-03-30",0,"quantile",0.5,15748,"sari","DE","00+","2025-04-10","2025-04-06",0,"quantile",0.5,13023,"sari"
"DE","00+","2024-10-10","2024-10-06",0,"quantile",0.75,11890,"sari","DE","00+","2024-10-17","2024-10-13",0,"quantile",0.75,12394,"sari","DE","00+","2024-10-24","2024-10-20",0,"quantile",0.75,12272,"sari","DE","00+","2024-10-31","2024-10-27",0,"quantile",0.75,14016,"sari","DE","00+","2024-11-07","2024-11-03",0,"quantile",0.75,13623,"sari","DE","00+","2024-11-14","2024-11-10",0,"quantile",0.75,13921,"sari","DE","00+","2024-11-21","2024-11-17",0,"quantile",0.75,14418,"sari","DE","00+","2024-11-28","2024-11-24",0,"quantile",0.75,14139,"sari","DE","00+","2024-12-05","2024-12-01",0,"quantile",0.75,14023,"sari","DE","00+","2024-12-12","2024-12-08",0,"quantile",0.75,14970,"sari","DE","00+","2024-12-19","2024-12-15",0,"quantile",0.75,15904,"sari","DE","00+","2024-12-26","2024-12-22",0,"quantile",0.75,0,"sari","DE","00+","2025-01-02","2024-12-29",0,"quantile",0.75,0,"sari","DE","00+","2025-01-09","2025-01-05",0,"quantile",0.75,17929,"sari","DE","00+","2025-01-16","2025-01-12",0,"quantile",0.75,19868,"sari","DE","00+","2025-01-23","2025-01-19",0,"quantile",0.75,20677,"sari","DE","00+","2025-01-30","2025-01-26",0,"quantile",0.75,25808,"sari","DE","00+","2025-02-06","2025-02-02",0,"quantile",0.75,30739,"sari","DE","00+","2025-02-13","2025-02-09",0,"quantile",0.75,29271,"sari","DE","00+","2025-02-20","2025-02-16",0,"quantile",0.75,27159,"sari","DE","00+","2025-02-27","2025-02-23",0,"quantile",0.75,29340,"sari","DE","00+","2025-03-06","2025-03-02",0,"quantile",0.75,29761,"sari","DE","00+","2025-03-13","2025-03-09",0,"quantile",0.75,23949,"sari","DE","00+","2025-03-20","2025-03-16",0,"quantile",0.75,20425,"sari","DE","00+","2025-03-27","2025-03-23",0,"quantile",0.75,17682,"sari","DE","00+","2025-04-03","2025-03-30",0,"quantile",0.75,16428,"sari","DE","00+","2025-04-10","2025-04-06",0,"quantile",0.75,13577,"sari"
"DE","00+","2024-10-10","2024-10-06",0,"quantile",0.9,12288,"sari","DE","00+","2024-10-17","2024-10-13",0,"quantile",0.9,12815,"sari","DE","00+","2024-10-24","2024-10-20",0,"quantile",0.9,12732,"sari","DE","00+","2024-10-31","2024-10-27",0,"quantile",0.9,14559,"sari","DE","00+","2024-11-07","2024-11-03",0,"quantile",0.9,14138,"sari","DE","00+","2024-11-14","2024-11-10",0,"quantile",0.9,14429,"sari","DE","00+","2024-11-21","2024-11-17",0,"quantile",0.9,14943,"sari","DE","00+","2024-11-28","2024-11-24",0,"quantile",0.9,14572,"sari","DE","00+","2024-12-05","2024-12-01",0,"quantile",0.9,14434,"sari","DE","00+","2024-12-12","2024-12-08",0,"quantile",0.9,15415,"sari","DE","00+","2024-12-19","2024-12-15",0,"quantile",0.9,16369,"sari","DE","00+","2024-12-26","2024-12-22",0,"quantile",0.9,0,"sari","DE","00+","2025-01-02","2024-12-29",0,"quantile",0.9,0,"sari","DE","00+","2025-01-09","2025-01-05",0,"quantile",0.9,18464,"sari","DE","00+","2025-01-16","2025-01-12",0,"quantile",0.9,20403,"sari","DE","00+","2025-01-23","2025-01-19",0,"quantile",0.9,21320,"sari","DE","00+","2025-01-30","2025-01-26",0,"quantile",0.9,26719,"sari","DE","00+","2025-02-06","2025-02-02",0,"quantile",0.9,31830,"sari","DE","00+","2025-02-13","2025-02-09",0,"quantile",0.9,30338,"sari","DE","00+","2025-02-20","2025-02-16",0,"quantile",0.9,28354,"sari","DE","00+","2025-02-27","2025-02-23",0,"quantile",0.9,30684,"sari","DE","00+","2025-03-06","2025-03-02",0,"quantile",0.9,31169,"sari","DE","00+","2025-03-13","2025-03-09",0,"quantile",0.9,25023,"sari","DE","00+","2025-03-20","2025-03-16",0,"quantile",0.9,21314,"sari","DE","00+","2025-03-27","2025-03-23",0,"quantile",0.9,18426,"sari","DE","00+","2025-04-03","2025-03-30",0,"quantile",0.9,17128,"sari","DE","00+","2025-04-10","2025-04-06",0,"quantile",0.9,14146,"sari"
"DE","00+","2024-10-10","2024-10-06",0,"quantile",0.975,12776,"sari","DE","00+","2024-10-17","2024-10-13",0,"quantile",0.975,13331,"sari","DE","00+","2024-10-24","2024-10-20",0,"quantile",0.975,13299,"sari","DE","00+","2024-10-31","2024-10-27",0,"quantile",0.975,15230,"sari","DE","00+","2024-11-07","2024-11-03",0,"quantile",0.975,14774,"sari","DE","00+","2024-11-14","2024-11-10",0,"quantile",0.975,15052,"sari","DE","00+","2024-11-21","2024-11-17",0,"quantile",0.975,15586,"sari","DE","00+","2024-11-28","2024-11-24",0,"quantile",0.975,15097,"sari","DE","00+","2024-12-05","2024-12-01",0,"quantile",0.975,14931,"sari","DE","00+","2024-12-12","2024-12-08",0,"quantile",0.975,15953,"sari","DE","00+","2024-12-19","2024-12-15",0,"quantile",0.975,16932,"sari","DE","00+","2024-12-26","2024-12-22",0,"quantile",0.975,0,"sari","DE","00+","2025-01-02","2024-12-29",0,"quantile",0.975,0,"sari","DE","00+","2025-01-09","2025-01-05",0,"quantile",0.975,19110,"sari","DE","00+","2025-01-16","2025-01-12",0,"quantile",0.975,21044,"sari","DE","00+","2025-01-23","2025-01-19",0,"quantile",0.975,22099,"sari","DE","00+","2025-01-30","2025-01-26",0,"quantile",0.975,27837,"sari","DE","00+","2025-02-06","2025-02-02",0,"quantile",0.975,33173,"sari","DE","00+","2025-02-13","2025-02-09",0,"quantile",0.975,31660,"sari","DE","00+","2025-02-20","2025-02-16",0,"quantile",0.975,29867,"sari","DE","00+","2025-02-27","2025-02-23",0,"quantile",0.975,32390,"sari","DE","00+","2025-03-06","2025-03-02",0,"quantile",0.975,32960,"sari","DE","00+","2025-03-13","2025-03-09",0,"quantile",0.975,26385,"sari","DE","00+","2025-03-20","2025-03-16",0,"quantile",0.975,22438,"sari","DE","00+","2025-03-27","2025-03-23",0,"quantile",0.975,19366,"sari","DE","00+","2025-04-03","2025-03-30",0,"quantile",0.975,18014,"sari","DE","00+","2025-04-10","2025-04-06",0,"quantile",0.975,14865,"sari"
"DE","00+","2024-10-10","2024-09-29",-1,"mean",NA,12654,"sari","DE","00+","2024-10-17","2024-10-06",-1,"mean",NA,11625,"sari","DE","00+","2024-10-24","2024-10-13",-1,"mean",NA,13017,"sari","DE","00+","2024-10-31","2024-10-20",-1,"mean",NA,12586,"sari","DE","00+","2024-11-07","2024-10-27",-1,"mean",NA,13425,"sari","DE","00+","2024-11-14","2024-11-03",-1,"mean",NA,13488,"sari","DE","00+","2024-11-21","2024-11-10",-1,"mean",NA,13229,"sari","DE","00+","2024-11-28","2024-11-17",-1,"mean",NA,14026,"sari","DE","00+","2024-12-05","2024-11-24",-1,"mean",NA,13678,"sari","DE","00+","2024-12-12","2024-12-01",-1,"mean",NA,13148,"sari","DE","00+","2024-12-19","2024-12-08",-1,"mean",NA,14631,"sari","DE","00+","2024-12-26","2024-12-15",-1,"mean",NA,12718,"sari","DE","00+","2025-01-02","2024-12-22",-1,"mean",NA,0,"sari","DE","00+","2025-01-09","2024-12-29",-1,"mean",NA,16447,"sari","DE","00+","2025-01-16","2025-01-05",-1,"mean",NA,18421,"sari","DE","00+","2025-01-23","2025-01-12",-1,"mean",NA,18226,"sari","DE","00+","2025-01-30","2025-01-19",-1,"mean",NA,18769,"sari","DE","00+","2025-02-06","2025-01-26",-1,"mean",NA,25623,"sari","DE","00+","2025-02-13","2025-02-02",-1,"mean",NA,28629,"sari","DE","00+","2025-02-20","2025-02-09",-1,"mean",NA,25913,"sari","DE","00+","2025-02-27","2025-02-16",-1,"mean",NA,28211,"sari","DE","00+","2025-03-06","2025-02-23",-1,"mean",NA,29368,"sari","DE","00+","2025-03-13","2025-03-02",-1,"mean",NA,28077,"sari","DE","00+","2025-03-20","2025-03-09",-1,"mean",NA,22894,"sari","DE","00+","2025-03-27","2025-03-16",-1,"mean",NA,19921,"sari","DE","00+","2025-04-03","2025-03-23",-1,"mean",NA,17483,"sari","DE","00+","2025-04-10","2025-03-30",-1,"mean",NA,15818,"sari"
"DE","00+","2024-10-10","2024-09-29",-1,"quantile",0.025,12097,"sari","DE","00+","2024-10-17","2024-10-06",-1,"quantile",0.025,11096,"sari","DE","00+","2024-10-24","2024-10-13",-1,"quantile",0.025,12441,"sari","DE","00+","2024-10-31","2024-10-20",-1,"quantile",0.025,12023,"sari","DE","00+","2024-11-07","2024-10-27",-1,"quantile",0.025,12857,"sari","DE","00+","2024-11-14","2024-11-03",-1,"quantile",0.025,12872,"sari","DE","00+","2024-11-21","2024-11-10",-1,"quantile",0.025,12632,"sari","DE","00+","2024-11-28","2024-11-17",-1,"quantile",0.025,13496,"sari","DE","00+","2024-12-05","2024-11-24",-1,"quantile",0.025,13157,"sari","DE","00+","2024-12-12","2024-12-01",-1,"quantile",0.025,12666,"sari","DE","00+","2024-12-19","2024-12-08",-1,"quantile",0.025,14101,"sari","DE","00+","2024-12-26","2024-12-15",-1,"quantile",0.025,12087,"sari","DE","00+","2025-01-02","2024-12-22",-1,"quantile",0.025,0,"sari","DE","00+","2025-01-09","2024-12-29",-1,"quantile",0.025,15668,"sari","DE","00+","2025-01-16","2025-01-05",-1,"quantile",0.025,18020,"sari","DE","00+","2025-01-23","2025-01-12",-1,"quantile",0.025,17724,"sari","DE","00+","2025-01-30","2025-01-19",-1,"quantile",0.025,17867,"sari","DE","00+","2025-02-06","2025-01-26",-1,"quantile",0.025,24321,"sari","DE","00+","2025-02-13","2025-02-02",-1,"quantile",0.025,27189,"sari","DE","00+","2025-02-20","2025-02-09",-1,"quantile",0.025,24664,"sari","DE","00+","2025-02-27","2025-02-16",-1,"quantile",0.025,26887,"sari","DE","00+","2025-03-06","2025-02-23",-1,"quantile",0.025,27979,"sari","DE","00+","2025-03-13","2025-03-02",-1,"quantile",0.025,26811,"sari","DE","00+","2025-03-20","2025-03-09",-1,"quantile",0.025,21863,"sari","DE","00+","2025-03-27","2025-03-16",-1,"quantile",0.025,19080,"sari","DE","00+","2025-04-03","2025-03-23",-1,"quantile",0.025,16888,"sari","DE","00+","2025-04-10","2025-03-30",-1,"quantile",0.025,15294,"sari"
